"admin3Name","admin2Name","admin1Name","date","mean","stdDev","admin1Pcod","admin2Pcod","admin3Pcod"
"Beit Yahoun","Bent Jbeil","El Nabatieh",2018-08-01,6.2152975,2.6909834,"LB4","LB41",72237
"Beit Yahoun","Bent Jbeil","El Nabatieh",2019-09-01,6.06681,2.0003026,"LB4","LB41",72237
"Beit Yahoun","Bent Jbeil","El Nabatieh",2021-01-01,3.9760129,1.1497599,"LB4","LB41",72237
"Beit Yahoun","Bent Jbeil","El Nabatieh",2024-01-01,2.7250476,0.624212,"LB4","LB41",72237
"Beit Yahoun","Bent Jbeil","El Nabatieh",2022-03-01,1.2262254,0.1456814,"LB4","LB41",72237
"Beit Yahoun","Bent Jbeil","El Nabatieh",2021-07-01,3.509949,0.708377,"LB4","LB41",72237
"Beit Yahoun","Bent Jbeil","El Nabatieh",2022-09-01,0.847517,0.0729806,"LB4","LB41",72237
"Beit Yahoun","Bent Jbeil","El Nabatieh",2018-02-01,4.3789633,1.0865475,"LB4","LB41",72237
"Beit Yahoun","Bent Jbeil","El Nabatieh",2023-02-01,0.8863851,0.0459109,"LB4","LB41",72237
"Beit Yahoun","Bent Jbeil","El Nabatieh",2023-07-01,1.673224,0.1560348,"LB4","LB41",72237
"Beit Yahoun","Bent Jbeil","El Nabatieh",2023-10-01,1.7356764,0.2287696,"LB4","LB41",72237
"Beit Yahoun","Bent Jbeil","El Nabatieh",2020-07-01,4.943705,1.1838205,"LB4","LB41",72237
"Beit Yahoun","Bent Jbeil","El Nabatieh",2019-05-01,6.1043322,2.7076539,"LB4","LB41",72237
"Beit Yahoun","Bent Jbeil","El Nabatieh",2023-04-01,1.2328586,0.2103745,"LB4","LB41",72237
"Beit Yahoun","Bent Jbeil","El Nabatieh",2020-06-01,4.4435418,0.9476671,"LB4","LB41",72237
"Beit Yahoun","Bent Jbeil","El Nabatieh",2022-08-01,1.179412,0.0390713,"LB4","LB41",72237
"Beit Yahoun","Bent Jbeil","El Nabatieh",2019-02-01,6.1581186,2.7171821,"LB4","LB41",72237
"Beit Yahoun","Bent Jbeil","El Nabatieh",2021-08-01,3.227556,0.773996,"LB4","LB41",72237
"Beit Yahoun","Bent Jbeil","El Nabatieh",2023-03-01,1.227466,0.0626841,"LB4","LB41",72237
"Beit Younes","Akkar","Akkar",2020-04-01,1.3044562,0.1375,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2021-12-01,0.6907698,0.075,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2023-01-01,0.4198023,0.02625,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2021-04-01,1.426243,0.17125,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2019-04-01,1.826935,0.29,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2019-07-01,1.9816596,0.2025,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2023-12-01,1.1409039,0.12125,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2020-11-01,2.3492091,0.3375,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2018-12-01,1.7417796,0.02625,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2018-05-01,1.7937782,0.18125,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2024-02-01,0.6330014,0.03,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2020-03-01,1.3125424,0.13,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2024-01-01,0.7270551,0.1025,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2022-08-01,0.2892161,0.0125,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2019-03-01,1.9752542,0.40125,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2018-09-01,1.6347669,0.1375,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2020-12-01,2.53113,0.4425,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2020-10-01,1.9425353,0.2975,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2021-11-01,0.5910593,0.05625,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2021-05-01,2.279435,0.5987499,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2024-07-01,1.0158263,0.13,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2022-05-01,0.6065042,0.03875,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2022-11-01,0.5106073,0.03125,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2020-05-01,1.9346822,0.39625,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2023-08-01,0.8660099,0.07125,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2019-06-01,2.2713841,0.36,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2020-07-01,2.0071328,0.3987499,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2022-10-01,0.6751271,0.1425,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2021-09-01,0.7426483,0.07625,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2022-01-01,0.6867726,0.12625,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2019-02-01,1.7665466,0.1899999,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2018-08-01,1.895346,0.2275,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2022-07-01,0.7352542,0.035,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2019-09-01,2.0112994,0.22875,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2018-01-01,1.8201553,0.12125,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2022-04-01,0.4589407,0.0375,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2023-02-01,0.4619986,0.02,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2019-11-01,2.0274153,0.23875,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2021-02-01,2.4999293,0.64,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2023-04-01,0.5917514,0.00125,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2018-07-01,1.7705085,0.1925,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2020-02-01,2.1627613,0.415,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2023-11-01,0.9009463,0.0675,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2018-03-01,1.5736723,0.16125,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2021-10-01,1.0239054,0.21625,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2021-06-01,1.961709,0.5925,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2023-05-01,0.5768291,0.02875,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2019-01-01,1.9324223,0.3025,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2021-01-01,1.48,0.17625,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2018-04-01,1.8047811,0.18125,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2024-04-01,0.865572,0.11375,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2024-09-01,0.9742373,0.1575,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2023-07-01,0.9589265,0.08,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2022-06-01,0.5242585,0.04125,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2020-09-01,2.2305649,0.67625,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2022-12-01,0.4648164,0.07625,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2019-05-01,2.2146116,0.4037501,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2023-03-01,0.7791102,0.0675,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2019-12-01,1.7622317,0.31375,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2021-03-01,2.232846,0.51375,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2023-09-01,0.6244986,0.05625,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2021-08-01,0.6908333,0.11375,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2023-10-01,0.7819774,0.10375,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2018-02-01,1.5114548,0.19125,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2024-06-01,0.7262147,0.12875,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2019-10-01,1.9375,0.37375,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2022-03-01,0.4778955,0.04125,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2020-01-01,1.4798093,0.2325,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2018-10-01,1.6126836,0.22375,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2023-06-01,0.6989689,0.0425,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2022-02-01,0.6464195,0.04,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2019-08-01,1.9430438,0.3725,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2022-09-01,0.4235805,0.04875,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2018-06-01,2.0309675,0.48375,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2018-11-01,1.7580085,0.18375,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2024-05-01,1.2362712,0.245,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2024-03-01,0.6975071,0.1075,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2021-07-01,0.9882132,0.105,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2020-08-01,1.1090961,0.2375,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2020-06-01,2.4962147,0.4075,"LB7","LB51",35321
"Beit Younes","Akkar","Akkar",2024-08-01,1.0947528,0.2275,"LB7","LB51",35321
"Beit Zoud","El Minieh-Dennie","North",2018-12-01,3.1302934,0.1975,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2020-11-01,3.2682619,0.18125,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2023-08-01,1.3204232,0.0625,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2019-07-01,2.5904796,0.29125,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2020-09-01,1.9804345,0.19625,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2018-05-01,3.9762247,0.0049999,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2022-07-01,1.2751072,0.2725,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2020-04-01,2.1057562,0.18375,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2021-03-01,2.2493624,0.4462501,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2024-04-01,1.6248307,0.3462501,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2019-04-01,2.3268002,0.3262501,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2021-05-01,1.7334989,0.16625,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2022-06-01,1.3256378,0.35375,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2023-12-01,1.6959142,0.13875,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2018-09-01,2.7606095,0.1287501,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2022-01-01,1.2267156,0.2275,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2021-10-01,0.868702,0.0975,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2020-03-01,2.0822686,0.11875,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2023-01-01,1.0883578,0.27125,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2022-10-01,0.721456,0.08125,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2020-06-01,2.8475677,0.2,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2021-12-01,1.530711,0.16875,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2020-12-01,3.7442325,0.25625,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2021-04-01,2.1095768,0.3924999,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2018-11-01,2.5368454,0.0049999,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2023-02-01,0.6785892,0.075,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2024-02-01,0.9567551,0.09375,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2021-02-01,2.7627878,0.38875,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2021-11-01,0.9364221,0.1025,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2019-09-01,2.2607901,0.4662501,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2022-08-01,0.7383804,0.14125,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2024-07-01,1.9097234,0.23375,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2022-05-01,1.3734425,0.29875,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2018-06-01,3.2719356,0.2825,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2018-10-01,2.4908465,0.0712501,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2024-03-01,1.1115519,0.2425,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2021-07-01,1.7609029,0.2724999,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2020-05-01,3.4738488,0.36125,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2024-06-01,1.3204684,0.2375,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2024-09-01,1.3483183,0.14375,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2018-07-01,2.7331716,0.24625,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2019-01-01,3.3174379,0.0725,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2020-10-01,2.5170654,0.0087501,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2023-05-01,1.6894413,0.41625,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2020-08-01,1.6993736,0.08625,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2018-08-01,2.8187076,0.0699999,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2022-11-01,0.8224605,0.0175,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2023-11-01,1.4104627,0.16,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2019-11-01,3.4578837,0.3262501,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2022-02-01,1.1664334,0.0825,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2023-04-01,1.379842,0.0225,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2018-02-01,2.2940575,0.0925,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2019-08-01,2.4463713,0.76375,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2020-02-01,1.5227201,0.0987499,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2021-09-01,1.2670655,0.41875,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2019-02-01,2.7550396,0.4075,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2024-01-01,1.2978894,0.2025,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2018-01-01,5.2218171,1.2212501,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2022-04-01,0.8286682,0.195,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2018-03-01,3.3472799,0.3775001,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2020-07-01,2.1988149,0.14375,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2019-06-01,2.7571275,0.68375,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2023-10-01,1.7820147,0.30375,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2022-12-01,0.7009763,0.095,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2023-03-01,1.3147686,0.1725,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2023-09-01,1.6894357,0.27125,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2023-06-01,1.3048533,0.0975,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2023-07-01,1.6302652,0.125,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2019-10-01,2.6708182,0.01,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2022-03-01,0.894763,0.02625,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2019-12-01,3.1341931,0.4775,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2019-05-01,2.6681659,0.2524999,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2022-09-01,0.6673758,0.13875,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2024-08-01,1.8464447,0.395,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2020-01-01,2.2738262,0.23375,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2019-03-01,1.8563375,0.0412501,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2021-08-01,1.6243792,0.32125,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2018-04-01,3.7930643,0.5549999,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2021-06-01,2.2404401,0.65125,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2024-05-01,1.6877709,0.2975,"LB5","LB55",37349
"Beit Zoud","El Minieh-Dennie","North",2021-01-01,2.6280305,0.2575001,"LB5","LB55",37349
"Bejjeh","Jbeil","Mount Lebanon",2019-09-01,5.4277703,1.4255414,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2021-07-01,2.904305,0.6806002,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2024-07-01,2.664445,0.9224037,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2019-01-01,6.2197647,1.3202877,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2018-01-01,6.7754451,1.9897777,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2023-12-01,1.8234892,0.3293734,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2020-04-01,4.6303833,1.2038712,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2018-05-01,7.0513103,2.0128082,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2019-07-01,5.2500906,1.4148386,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2019-11-01,5.4487246,1.2203654,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2018-09-01,5.9160353,1.6298145,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2018-12-01,6.4127705,1.8410838,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2022-07-01,1.3469163,0.3154384,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2024-04-01,2.2471962,0.7822199,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2023-08-01,1.9750493,0.5567136,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2023-04-01,1.4106266,0.5013495,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2019-08-01,5.9476112,1.6587409,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2020-11-01,5.7779787,1.5718731,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2022-10-01,1.3290061,0.4154006,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2023-05-01,1.1820436,0.2708231,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2021-11-01,2.4620785,0.7983352,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2020-06-01,4.7863581,1.4795999,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2020-05-01,5.6607523,1.1883614,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2019-10-01,5.9626654,1.9034767,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2020-12-01,6.3191032,1.8858838,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2020-07-01,4.4028864,1.132209,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2024-06-01,2.2051002,0.9051668,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2020-03-01,4.2086276,1.0785865,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2024-09-01,2.4457204,0.9130243,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2022-06-01,1.5549618,0.4687678,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2021-09-01,3.1178992,0.6942538,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2021-05-01,4.6540029,1.4136216,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2021-04-01,3.6485449,1.0892223,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2022-11-01,1.1880821,0.2851587,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2024-08-01,2.7173123,0.8494422,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2019-06-01,6.7172439,2.2426306,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2021-02-01,4.2164026,1.2824606,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2018-11-01,5.7372472,1.482842,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2021-10-01,2.5492446,0.7714673,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2019-05-01,7.1467224,1.7870202,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2019-02-01,4.8836737,0.7837404,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2022-01-01,2.3378896,0.7381268,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2019-04-01,6.1870754,1.2291185,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2024-02-01,2.2260417,0.8147449,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2018-10-01,5.5007649,1.3480566,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2021-03-01,4.6012771,1.840314,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2021-12-01,3.4297567,0.9601095,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2019-03-01,4.0073997,1.1607212,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2022-09-01,1.1190076,0.2764344,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2022-02-01,2.030881,0.480188,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2022-12-01,1.1148648,0.2093625,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2019-12-01,5.5007555,1.5994619,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2024-01-01,1.8075318,0.5605982,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2018-06-01,7.1207061,1.9730713,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2018-07-01,5.0169227,1.5164916,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2020-10-01,4.6066588,1.1580363,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2022-08-01,1.9288597,0.5656125,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2024-03-01,2.6097169,0.6940551,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2023-01-01,1.4552752,0.3530954,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2022-05-01,1.1391873,0.2878129,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2022-03-01,2.3158556,0.5549436,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2020-01-01,6.3303278,2.0102372,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2022-04-01,1.9336037,0.4876346,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2021-06-01,4.2745213,1.2165263,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2023-07-01,1.7172694,0.3502898,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2023-09-01,1.8553514,0.5168871,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2018-08-01,5.2525684,1.2700645,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2020-02-01,3.5755979,0.7749709,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2023-02-01,1.0210337,0.2932283,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2023-06-01,1.5551034,0.2456949,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2020-08-01,3.6481361,0.8765221,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2024-05-01,2.8109637,1.0009937,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2023-03-01,2.1550525,0.7049907,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2023-10-01,2.3852878,0.6051326,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2018-02-01,6.1630931,2.0618455,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2020-09-01,5.3329581,1.5730104,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2023-11-01,1.6543225,0.2966503,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2021-01-01,5.204701,1.6305205,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2018-04-01,7.0681694,1.9944995,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2018-03-01,7.7783302,2.4002295,"LB3","LB34",26276
"Bejjeh","Jbeil","Mount Lebanon",2021-08-01,3.2997631,0.9005042,"LB3","LB34",26276
"Bekhaaz","Jbeil","Mount Lebanon",2023-05-01,1.1954093,0.1388244,"LB3","LB34",26297
"Bekhaaz","Jbeil","Mount Lebanon",2023-02-01,1.1787232,0.2078895,"LB3","LB34",26297
"Bekhaaz","Jbeil","Mount Lebanon",2018-08-01,3.0183333,0.8241132,"LB3","LB34",26297
"Bekhaaz","Jbeil","Mount Lebanon",2020-01-01,3.4273197,0.7121213,"LB3","LB34",26297
